mssubclass,mszoning,lotfrontage,lotarea,street,alley,lotshape,landcontour,lotconfig,landslope,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,yearbuilt,yearremodadd,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,lowqualfinsf,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,fireplacequ,garagetype,garageyrblt,garagefinish,garagecars,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,poolqc,fence,miscfeature,miscval,mosold,yrsold,saletype,salecondition,price_per_sqft
20,RL,80.0,9600,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,607,Unf,0,506,1113,GasA,Gd,Y,SBrkr,0,0,0,1,0,3,1,Gd,5,Typ,1,Gd,Attchd,1950.0,Unf,1,TA,TA,Y,0,80,120,0,0,0,None,None,None,0,7,2009,WD,Normal,132.0754716981132
20,RL,79.0,10289,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,ALQ,836,Unf,0,237,1073,GasA,TA,Y,SBrkr,0,1,0,1,1,3,1,TA,6,Typ,0,None,Attchd,1965.0,RFn,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2007,WD,Normal,145.38676607642125
20,RL,70.0,12243,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,998,Unf,0,486,1484,GasA,Gd,Y,SBrkr,0,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1971.0,Unf,2,TA,TA,Y,224,0,0,0,180,0,None,None,None,0,2,2007,WD,Normal,117.9245283018868
190,RL,60.0,10800,Pave,None,Reg,Lvl,Corner,Gtl,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,664,Unf,0,290,954,GasA,TA,N,FuseA,0,0,0,2,0,3,2,TA,10,Mod,1,Gd,Attchd,1970.0,Unf,2,TA,Fa,N,142,0,0,0,0,0,None,None,None,0,5,2006,ConLD,Normal,66.28003314001657
180,RM,21.0,1526,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515,Unf,0,115,630,GasA,TA,Y,SBrkr,0,1,0,1,0,1,1,Gd,3,Typ,0,None,Attchd,1970.0,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2009,WD,Normal,136.5079365079365
160,RM,21.0,2665,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,264,264,GasA,TA,Y,SBrkr,0,0,0,1,1,3,1,TA,4,Typ,1,Gd,BuiltIn,1976.0,Fin,1,TA,TA,Y,141,24,0,0,0,0,None,None,None,0,6,2008,WD,Normal,88.19018404907976
50,RL,79.0,9490,Pave,None,Reg,Lvl,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,403,Rec,165,238,806,GasA,TA,Y,FuseA,0,1,0,1,0,3,1,Fa,5,Typ,2,TA,Attchd,1941.0,Unf,1,TA,TA,Y,0,0,32,0,0,0,None,MnPrv,None,0,8,2006,WD,Normal,84.28390367553865
60,RL,105.0,15578,Pave,None,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Gd,Y,SBrkr,0,0,0,2,1,3,1,TA,8,Typ,0,None,Attchd,2006.0,RFn,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2006,New,Partial,118.67101648351648
20,RL,70.0,7931,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,374,LwQ,532,363,1269,GasA,TA,Y,FuseA,0,0,0,1,1,3,1,TA,6,Typ,1,Fa,Detchd,1964.0,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2008,WD,Normal,122.14342001576044
30,RM,50.0,5784,Pave,None,Reg,Lvl,Inside,Gtl,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,190,190,GasA,Gd,Y,FuseA,0,0,0,1,0,2,1,TA,4,Typ,0,None,Attchd,1938.0,Unf,1,TA,TA,Y,144,20,80,0,0,0,None,None,None,0,12,2009,WD,Normal,103.04740406320542
30,C (all),60.0,7879,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,495,Unf,0,225,720,GasA,TA,N,FuseA,0,0,0,1,0,2,1,TA,4,Typ,0,None,None,0.0,None,0,None,None,N,0,523,115,0,0,0,None,GdWo,None,0,11,2009,WD,Abnorml,48.47222222222222
20,RL,91.0,12692,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231,Unf,0,1969,3200,GasA,Ex,Y,SBrkr,0,1,0,3,0,4,1,Gd,10,Typ,1,Gd,Attchd,1992.0,RFn,2,TA,TA,Y,264,75,291,0,0,0,None,None,None,0,5,2007,WD,Normal,133.20941759603468
50,RL,60.0,9120,Pave,Pave,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Rec,329,Unf,0,697,1026,GasA,Ex,Y,SBrkr,0,1,0,2,0,4,1,TA,8,Typ,0,None,Detchd,1925.0,Unf,1,TA,TA,N,0,100,0,0,0,0,None,GdPrv,None,0,6,2008,WD,Normal,101.0989010989011
20,RL,65.0,7800,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,450,Unf,0,414,864,GasA,Ex,Y,SBrkr,0,0,0,1,0,3,1,Gd,5,Typ,0,None,Attchd,1967.0,Fin,1,TA,TA,Y,64,0,0,0,0,0,None,MnPrv,None,0,6,2009,WD,Normal,144.60511679644048
20,RL,70.0,7535,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,111,LwQ,279,522,912,GasA,Fa,Y,SBrkr,0,0,1,1,0,2,1,TA,5,Typ,0,None,Attchd,1958.0,Fin,1,TA,TA,Y,12,285,0,0,0,0,None,MnWw,Shed,480,6,2007,WD,Normal,131.57894736842104
160,RM,21.0,1890,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,CBlock,TA,TA,No,BLQ,356,Unf,0,316,672,GasA,TA,Y,SBrkr,0,0,0,1,1,3,1,TA,7,Typ,0,None,Detchd,1973.0,Unf,1,TA,TA,Y,144,28,0,0,0,0,None,None,None,0,5,2007,WD,Normal,92.77504105090313
60,FV,75.0,9803,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,400,Unf,0,466,866,GasA,Gd,Y,SBrkr,0,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2005.0,RFn,2,TA,TA,Y,0,108,0,0,0,0,None,None,None,0,2,2008,WD,Normal,128.2239819004525
20,RL,70.0,9170,Pave,None,Reg,Lvl,Corner,Gtl,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,698,GLQ,96,420,1214,GasA,Ex,Y,SBrkr,0,1,0,1,0,2,1,TA,6,Typ,0,None,Detchd,1965.0,Unf,2,Fa,Fa,Y,0,0,184,0,0,0,None,GdPrv,Shed,400,4,2007,WD,Normal,115.32125205930807
20,RL,100.0,15602,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1247,Unf,0,254,1501,GasA,TA,Y,SBrkr,0,1,0,2,0,1,1,TA,6,Typ,2,TA,Attchd,1959.0,Fin,2,TA,TA,Y,0,54,0,0,161,0,None,GdWo,None,0,3,2010,WD,Normal,160.46640755136036
160,RL,24.0,2308,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,257,Rec,495,103,855,GasA,TA,Y,SBrkr,0,0,1,2,1,3,1,TA,6,Typ,1,Fa,Attchd,1974.0,Unf,2,TA,TA,Y,260,0,0,0,0,0,None,None,None,0,6,2009,WD,Normal,111.19515885022693
90,RM,60.0,7596,Pave,Grvl,Reg,Lvl,Inside,Gtl,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,360.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,960,960,GasA,Gd,Y,SBrkr,0,0,0,2,0,4,2,TA,10,Typ,0,None,Detchd,1952.0,Unf,2,TA,TA,N,0,0,0,0,0,0,None,None,None,0,7,2009,COD,Normal,63.52040816326531
60,RL,80.0,9554,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,GLQ,380,Unf,0,397,777,GasA,Ex,Y,SBrkr,0,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,RFn,2,TA,TA,Y,182,81,0,0,0,0,None,None,None,0,9,2006,WD,Normal,112.50654107796964
20,FV,75.0,7862,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,27,Unf,0,1191,1218,GasA,Ex,Y,SBrkr,0,0,0,2,0,2,1,Gd,4,Typ,0,None,Attchd,2009.0,Fin,2,TA,TA,Y,0,102,0,0,0,0,None,None,None,0,9,2009,New,Partial,171.01806239737274
70,RM,60.0,9600,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,TA,Ex,BrkTil,TA,TA,No,Rec,141,Unf,0,548,689,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,1928.0,Unf,2,TA,TA,N,0,0,116,0,0,0,None,None,None,0,10,2008,WD,Normal,116.83599419448475
20,RL,80.0,9600,Pave,None,Reg,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,ALQ,991,Unf,0,50,1041,GasA,Ex,Y,SBrkr,0,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1959.0,RFn,1,TA,TA,Y,224,88,0,0,0,0,None,MnPrv,None,0,7,2009,WD,Normal,119.59654178674351
20,RL,75.0,14559,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,70.0,Gd,TA,CBlock,TA,TA,No,BLQ,650,Rec,180,178,1008,GasA,Ex,Y,SBrkr,0,1,0,1,0,2,1,TA,6,Min1,2,TA,CarPort,1951.0,Unf,1,TA,TA,Y,324,42,0,0,168,0,None,None,Shed,2000,6,2009,WD,Normal,120.98312545854732
120,RL,40.0,6792,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,1368,GasA,Ex,Y,SBrkr,0,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,TA,TA,Y,132,35,0,0,0,0,None,None,None,0,3,2006,New,Partial,148.1469298245614
20,RL,70.0,9100,Pave,None,Reg,Lvl,Corner,Gtl,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,521,LwQ,174,169,864,GasA,TA,Y,SBrkr,0,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1964.0,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,150.34722222222223
20,RL,71.0,9187,Pave,None,Reg,Bnk,Corner,Gtl,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336,Unf,0,748,1084,GasA,TA,Y,SBrkr,0,0,0,1,1,3,1,TA,5,Typ,0,None,Attchd,1983.0,Unf,2,TA,TA,Y,120,0,158,0,0,0,None,None,None,0,6,2007,WD,Normal,124.07407407407408
45,RL,55.0,10594,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,768,768,Grav,Fa,N,SBrkr,0,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1926.0,Unf,1,Po,Po,Y,0,0,112,0,0,0,None,MnPrv,None,0,6,2007,WD,Normal,122.30671736375159
20,RL,94.0,12220,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,10,5,2009,2009,Hip,CompShg,CemntBd,CmentBd,BrkFace,305.0,Ex,TA,CBlock,Ex,TA,No,GLQ,1436,Unf,0,570,2006,GasA,Ex,Y,SBrkr,0,1,0,2,1,3,1,Ex,9,Typ,1,Gd,Attchd,2009.0,Fin,3,TA,TA,Y,156,54,0,0,0,0,None,None,None,0,9,2009,New,Partial,199.43613861386137
80,RL,80.0,10448,Pave,None,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,SLvl,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,333.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,689,689,GasA,TA,Y,SBrkr,0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1972.0,RFn,2,TA,TA,Y,0,104,0,0,0,0,None,GdPrv,None,0,8,2009,COD,Abnorml,74.56347333647948
60,RL,79.0,10208,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,921.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1264,1264,GasA,Ex,Y,SBrkr,0,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1996.0,RFn,3,TA,TA,Y,220,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,113.05460750853243
60,RL,70.0,9531,Pave,None,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,706,Unf,0,88,794,GasA,Ex,Y,SBrkr,0,1,0,2,1,3,1,TA,7,Typ,0,None,Attchd,1998.0,RFn,2,TA,TA,Y,0,36,0,0,0,0,None,MnPrv,None,0,5,2007,WD,Normal,117.48329621380846
70,RL,53.0,10918,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,TA,No,Unf,0,Unf,0,1276,1276,GasA,Ex,Y,SBrkr,0,0,0,1,1,3,1,Gd,9,Typ,2,Gd,Detchd,1926.0,Unf,1,TA,TA,Y,0,0,0,0,145,0,None,MnPrv,None,0,6,2009,WD,Normal,112.5
190,RL,60.0,10800,Pave,Grvl,Reg,Lvl,Inside,Gtl,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,TA,N,FuseA,0,0,0,2,0,3,2,TA,7,Typ,0,None,None,0.0,None,0,None,None,N,220,114,210,0,0,0,None,None,None,0,8,2008,WD,Normal,82.1097372488408
20,RL,90.0,11988,Pave,None,IR1,Lvl,Corner,Gtl,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,777,Unf,0,467,1244,GasA,Ex,Y,FuseA,0,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,Unf,1,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,5,2007,WD,Normal,120.57877813504822
50,RM,50.0,5000,Pave,None,Reg,Lvl,Corner,Gtl,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,399,Unf,0,605,1004,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,TA,7,Typ,2,Gd,Detchd,1950.0,Unf,2,TA,TA,Y,0,24,36,0,0,0,None,None,None,0,10,2006,WD,Normal,95.55288461538461
60,RL,130.0,40094,Pave,None,IR1,Bnk,Inside,Gtl,PosN,PosN,1Fam,2Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,762.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2260,Unf,0,878,3138,GasA,Ex,Y,SBrkr,0,1,0,3,1,3,1,Ex,11,Typ,1,Gd,BuiltIn,2007.0,Fin,3,TA,TA,Y,208,406,0,0,0,0,None,None,None,0,10,2007,New,Partial,39.51026518391788
60,RL,95.0,11787,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,594.0,Gd,TA,PConc,Gd,TA,No,GLQ,719,Unf,0,660,1379,GasA,Ex,Y,SBrkr,0,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1996.0,Fin,3,TA,TA,Y,239,60,0,0,0,0,None,None,None,0,8,2007,WD,Normal,131.6722268557131
20,FV,62.0,7500,Pave,Pave,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1257,1257,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2005.0,Unf,2,TA,TA,Y,38,144,0,0,0,0,None,None,None,0,4,2006,WD,Normal,139.02053712480253
20,RL,70.0,13300,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,377,Unf,0,551,928,GasA,TA,Y,SBrkr,0,0,0,1,0,2,1,TA,4,Typ,0,None,Attchd,1956.0,Unf,1,TA,TA,Y,261,0,156,0,0,0,None,None,None,0,6,2007,WD,Normal,142.24137931034483
60,RL,67.0,14948,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1330,Unf,0,122,1452,GasA,Ex,Y,SBrkr,0,1,0,2,1,3,1,Ex,11,Typ,1,Gd,Attchd,2008.0,Fin,3,TA,TA,Y,126,66,0,0,0,0,None,None,None,0,11,2008,New,Partial,164.48986361960928
30,RL,58.0,9098,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,ALQ,348,Unf,0,180,528,GasA,Ex,Y,SBrkr,0,1,0,1,0,2,1,TA,5,Typ,0,None,None,0.0,None,0,None,None,N,0,0,144,0,0,0,None,None,None,0,7,2007,WD,Normal,142.1487603305785
20,RL,74.0,32668,Pave,None,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,CompShg,Wd Sdng,Stone,None,0.0,Gd,TA,PConc,TA,TA,No,Rec,1219,Unf,0,816,2035,GasA,TA,Y,SBrkr,0,1,0,3,0,4,2,TA,9,Maj1,2,TA,Attchd,1975.0,RFn,2,TA,TA,Y,0,0,200,0,0,0,None,None,None,0,3,2007,WD,Alloca,79.77097415506958
80,RL,85.0,10200,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,219.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,783,Unf,0,678,1461,GasA,Ex,Y,SBrkr,0,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1988.0,RFn,2,TA,TA,Y,224,0,0,0,0,0,None,None,None,0,8,2008,WD,Abnorml,115.97084161696488
70,RM,60.0,6155,Pave,None,IR1,Lvl,FR3,Gtl,RRNn,Feedr,1Fam,2Story,6,8,1920,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,Mn,Unf,0,Unf,0,611,611,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,TA,6,Typ,0,None,Detchd,1920.0,Fin,2,TA,Fa,Y,0,0,84,0,0,0,None,None,None,0,6,2008,WD,Normal,93.97944199706315
20,RL,60.0,7200,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,0,0,0,1,0,2,1,TA,5,Mod,1,Po,Detchd,1967.0,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,129.98790810157195
20,RL,50.0,5000,Pave,None,Reg,Low,Inside,Mod,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Fa,Fa,Slab,None,None,None,None,0,None,0,0,0,GasA,Fa,N,FuseF,0,0,0,1,0,1,1,Fa,2,Typ,0,None,None,0.0,None,0,None,None,N,0,0,0,0,0,0,None,None,None,0,1,2007,WD,Normal,117.66467065868264
60,RL,74.0,9056,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,Av,Unf,0,Unf,0,707,707,GasA,Ex,Y,SBrkr,0,0,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2004.0,Fin,2,TA,TA,Y,100,35,0,0,0,0,None,None,None,0,10,2006,WD,Normal,125.88401697312588
190,RL,70.0,7000,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,969,Unf,0,148,1117,GasA,TA,Y,SBrkr,0,1,0,1,0,3,1,TA,5,Typ,0,None,None,0.0,None,0,None,None,N,85,0,148,0,0,0,None,None,None,0,1,2008,WD,Normal,79.80697847067557
60,RL,57.0,8924,Pave,None,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,880,880,GasA,Ex,Y,SBrkr,0,0,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,1998.0,Fin,2,TA,TA,Y,120,155,0,0,0,0,None,None,None,0,7,2008,WD,Normal,109.04872389791183
20,RL,73.0,12735,Pave,None,IR1,Lvl,FR2,Gtl,Norm,Norm,1Fam,1Story,4,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,600,Unf,0,264,864,GasA,TA,Y,SBrkr,0,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1980.0,Unf,2,TA,TA,Y,216,0,0,0,0,0,None,MnWw,None,0,4,2008,COD,Normal,128.76157407407408
20,RL,71.0,11553,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,TA,TA,CBlock,TA,TA,No,BLQ,673,Unf,0,378,1051,GasA,TA,Y,SBrkr,0,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,1968.0,Unf,1,TA,TA,Y,466,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,136.3244176013805
20,RL,70.0,11423,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,479.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1358,Unf,0,223,1581,GasA,Ex,Y,SBrkr,0,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2,TA,TA,Y,180,0,0,0,0,0,None,MnPrv,Shed,2000,5,2010,WD,Normal,169.89381636477202
20,RL,85.0,14601,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,584.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1260,Unf,0,578,1838,GasA,Ex,Y,SBrkr,0,1,0,2,0,2,1,Ex,8,Typ,1,Gd,Attchd,2006.0,Fin,3,TA,TA,Y,270,68,0,0,0,0,None,None,None,0,3,2009,WD,Normal,171.38193688792165
